time_s,v_mean,v_std,user00,user01,user02,user10,user11,user12
2342,-0.104997098,0.150125982,-0.1346903,-0.114834592,-0.356589913,-0.169033289,0.116054669,0.02911084
2343,-0.128522235,0.164112603,-0.129114956,-0.190523967,-0.392841935,-0.201772258,0.106609523,0.036510184
2344,-0.155194543,0.116365817,-0.147539824,-0.225860268,-0.337230682,-0.195159256,-0.03322598,0.007848751
2345,-0.136122155,0.083814272,-0.110512093,-0.188679174,-0.210886985,-0.158342153,0.03757517,-0.185887694
2346,-0.082993263,0.126497412,-0.123265922,-0.197001174,-0.227452219,-0.095412314,0.14990817,-0.004736122
2347,-0.071241931,0.136975601,-0.153827369,-0.126978606,-0.225082755,-0.123031184,0.193325415,0.008142911
2348,-0.125178399,0.108187645,-0.135496452,-0.235197037,-0.266153008,-0.131758124,0.042060517,-0.024526287
2349,-0.15370843,0.107418995,-0.142712072,-0.280183643,-0.301362097,-0.139330342,-0.03850792,-0.020154506
2350,-0.148489407,0.08705936,-0.12246418,-0.318107903,-0.089059219,-0.132630512,,-0.08018522
2351,-0.160429039,0.09177344,-0.123247623,-0.231026113,-0.326260954,-0.130606323,-0.10241653,-0.049016688
2352,-0.154048644,0.123876782,-0.127116814,-0.308374852,-0.324771464,-0.130992472,-0.019959718,-0.013076544
2353,-0.116480495,0.078689366,-0.120935306,-0.14179942,-0.18765077,-0.142510042,0.053512897,-0.159500331
2354,-0.10623126,0.045106519,-0.127182022,-0.082498476,-0.181784734,-0.128743425,-0.073602781,-0.043576125
2355,-0.088806602,0.112581113,-0.124475792,-0.142498523,-0.189915434,-0.144332036,0.153205782,-0.084823608
2356,-0.167713864,0.10965196,-0.128148898,-0.180446148,-0.387992561,-0.131479412,-0.024997089,-0.153219074
2357,-0.125632122,0.165109589,-0.145235777,-0.233837068,-0.359609634,-0.101553023,0.18308945,-0.096646681
2358,-0.126216501,0.141598715,-0.133353829,-0.303538889,-0.193265438,-0.127352431,0.161963001,-0.161751419
2359,-0.131060526,0.175054541,-0.144417167,-0.301420957,-0.155485868,-0.149499208,0.23526895,-0.270808905
2360,-0.089801599,0.100719459,-0.103028238,-0.017532181,-0.19683747,-0.116595253,0.089889944,-0.194706395
2361,-0.117697179,0.138293058,-0.13883172,-0.202808112,-0.286627561,-0.095599487,0.160514608,-0.142830804
2362,,,,,,,,
2363,-0.109275497,0.193053291,-0.126020938,-0.195825592,-0.406761378,-0.101212904,0.24546513,-0.071297303
2364,-0.100345383,0.197724445,-0.146120727,-0.311316609,-0.313283533,-0.14524138,0.221017331,0.09287262
2365,0.009157612,0.170096786,-0.116021276,0.167771161,-0.264791787,0.001174454,0.249125794,0.017687324
2366,-0.068743166,0.119569617,-0.124805778,-0.119270429,-0.278092802,0.033543758,0.076630116,-0.000463858
2367,-0.034802188,0.167601431,-0.124199674,-0.213788748,-0.229296505,0.074549481,0.23206374,0.051858578
2368,-9.94E-05,0.133783696,-0.129469603,0.070828743,-0.18072328,-0.059424017,0.198886409,0.099305153
2369,-0.06599688,0.140199085,-0.157636151,-0.137865826,-0.165312365,-0.149421901,0.224610269,-0.010355309
2370,-0.051553493,0.178756854,-0.12374866,-0.312124729,-0.151181743,-0.067243949,0.235941619,0.109036505
2371,-0.026413955,0.124802726,-0.123646483,-0.086407304,-0.203973874,-0.000462532,0.14398165,0.112024814
2372,-0.096219892,0.190106802,-0.138200507,-0.302965522,-0.30941835,-0.134529993,0.166119918,0.1416751
2373,-0.116830101,0.172599371,-0.128999978,-0.356638819,-0.24060294,-0.139601931,0.196093887,-0.031230826
2374,-0.120056828,0.075863381,-0.129922837,-0.170331329,-0.252237707,-0.07524024,-0.018488005,-0.074120849
2375,-0.065923557,0.104482431,-0.127519041,-0.057128731,-0.203374341,-0.084942102,0.139896244,-0.062473368
2376,,,,,,,,
2377,-0.065709118,0.11052646,-0.151182145,-0.057864975,-0.234328121,-0.044206139,0.123408169,-0.030081499
2378,-0.04699718,0.149256674,-0.131549418,-0.249060065,-0.194891483,0.079406992,0.093423247,0.120687649
2379,-0.025761011,0.193068987,-0.126635045,-0.255048424,-0.247810066,0.194692895,0.203238547,0.076996028
2380,-0.111191235,0.2151984,-0.135382771,-0.477235526,-0.294482023,0.075696617,0.085376784,0.078879505
2381,-0.099003721,0.207276333,-0.15061155,-0.404489487,-0.290631115,0.012061341,0.211933106,0.027715378
2382,-0.081976537,0.155328042,-0.148743659,-0.146920368,-0.313491315,-0.018089019,0.197312906,-0.061927769
2383,-0.10981289,0.176551099,-0.150625497,-0.221477211,-0.331588894,-0.005040467,0.220395297,-0.170540571
2384,-0.074304337,0.187970594,-0.137383237,-0.04164711,-0.401939541,0.012766797,0.227485523,-0.105108455
2385,-0.039219135,0.202598178,-0.14241758,-0.027917068,-0.398841769,0.010991421,0.268963456,0.053906731
2386,-0.096707209,0.068172965,-0.12001507,-0.186382055,-0.032548238,-0.171789661,-0.004173361,-0.065334871
2387,-0.063363334,0.087862486,-0.11260061,-0.178861663,-0.125808567,-0.066986054,0.050160527,0.053916361
2388,-0.094747537,0.070224431,-0.110693157,-0.113130495,-0.227294236,-0.073989451,-0.009000633,-0.034377251
2389,-0.084958153,0.108245384,-0.122225836,-0.183261007,-0.215325803,-0.095955372,0.097022623,0.009996478
2390,-0.069491612,0.123023301,-0.121156126,-0.051520105,-0.281213343,-0.086226106,0.126193196,-0.00302719
2391,-0.077203993,0.069633894,-0.121539235,-0.102584571,-0.163351864,-0.086584002,0.056999382,-0.046163667
2392,-0.050087592,0.095843121,-0.11566183,0.053457782,-0.212114185,-0.064430967,0.064158082,-0.025934432
2393,,,,,,,,
2394,-0.096409036,0.13173368,-0.134904832,-0.269046605,-0.208234221,-0.114332557,0.104939118,0.043124881
2395,-0.079277023,0.123344419,-0.149740756,-0.156815827,-0.22775045,-0.108205929,0.130755454,0.03609537
2396,-0.081121496,0.083899041,-0.145139486,-0.153272867,-0.171395257,-0.06816645,0.055825248,-0.004580166
2397,-0.09052182,0.151880877,-0.128565431,-0.242682755,-0.217526704,-0.090501383,0.221975029,-0.085829675
2398,-0.14068872,0.112599943,-0.130676299,-0.287729144,-0.230871856,-0.135897532,0.074107155,-0.133064643
2399,-0.1112349,0.089590138,-0.137823462,-0.233529091,-0.211141586,-0.058564451,-0.029123519,0.002772707
2400,-0.052572524,0.082316532,-0.129505277,0.020541715,-0.195963785,-0.035140496,0.019585019,0.005047683
2401,-0.130699732,0.1486545,-0.140440375,-0.301115274,-0.211228997,-0.061635051,0.157254443,-0.227033138
2402,-0.106507322,0.157771112,-0.140877619,-0.364835531,-0.152905643,-0.050653744,0.169371083,-0.099142477
2403,-0.088432258,0.144793253,-0.13176547,-0.308070004,-0.126485974,-0.085097998,0.182689309,-0.061863411
2404,-0.136884671,0.102829543,-0.116802499,-0.243718654,-0.224657804,-0.06545873,0.044098608,-0.214768946
2405,-0.114936965,0.143883323,-0.141744897,-0.255311936,-0.215852678,-0.047910001,0.17120485,-0.200007126
2406,-0.105774629,0.129529833,-0.147062734,-0.15058586,-0.230500907,-0.124582335,0.174388647,-0.156304583
2407,-0.160195841,0.111728163,-0.148763448,-0.364348412,-0.242643982,-0.086021557,-0.042504329,-0.076893315
2408,-0.094494599,0.197802938,-0.142207995,-0.173133239,-0.33521238,-0.082273662,0.312322676,-0.146462992
2409,-0.073359601,0.148970922,-0.138860703,-0.103669688,-0.25360775,-0.086837724,0.234746039,-0.091927782
2410,,,,,,,,
2411,-0.098625312,0.123261424,-0.097453818,-0.206664696,-0.195458084,-0.097331762,0.160096198,-0.154939711
2412,-0.117385343,0.136914651,-0.139609054,-0.150091499,-0.254437685,-0.104458973,0.166987658,-0.222702503
2413,-0.112073307,0.171847882,-0.100607395,-0.211566448,-0.176670864,-0.095752969,0.233054698,-0.320896864
2414,-0.072622088,0.151531114,-0.125261173,-0.200924426,-0.200999811,-0.070469156,0.246606261,-0.084684223
2415,-0.096929702,0.146080028,-0.138645217,-0.18777889,-0.243910164,-0.119965971,0.212681577,-0.103959545
2416,-0.09615912,0.152808775,-0.11804764,-0.190514937,-0.191603065,-0.107435212,0.23512724,-0.20448111
2417,-0.102569357,0.110016777,-0.1081191,-0.140509874,-0.191274643,-0.075404391,0.118809178,-0.21891731
2418,-0.068997011,0.116753449,-0.114292026,-0.190883934,-0.137593836,-0.066069201,0.175990254,-0.081133321
2419,-0.132519914,0.087753257,-0.123186082,-0.262191325,-0.206799775,-0.093670309,0.016579909,-0.125851899
2420,-0.143205695,0.195367539,-0.110863328,-0.319609404,-0.233920455,-0.094983056,0.240666002,-0.340523928
2421,-0.141019834,0.196466745,-0.087384567,-0.250301957,-0.360047072,-0.091481358,0.237071753,-0.2939758
2422,-0.131685602,0.177472403,-0.112338617,-0.185790882,-0.297717571,-0.094803303,0.217959628,-0.317422867
2423,-0.13487007,0.16637122,-0.112948164,-0.262609094,-0.276605934,-0.073881119,0.190862685,-0.274038792
2424,-0.127253413,0.154051339,-0.095968038,-0.210591376,-0.288148433,-0.081499279,0.171412408,-0.258725762
2425,-0.150534344,0.156050875,-0.091310218,-0.300928056,-0.235748082,-0.081423894,0.129148677,-0.322944492
2426,-0.123223543,0.157600181,-0.101830542,-0.170287445,-0.264339417,-0.07955876,0.180158064,-0.303483158
2427,-0.11702387,0.075372332,-0.105864525,-0.101270214,-0.226917654,-0.071729288,-0.001034349,-0.195327193
2428,-0.058003368,0.185203143,-0.131915361,0.024993796,-0.255576015,-0.083643779,0.304826051,-0.2067049
2429,-0.10666729,0.147322091,-0.131816715,-0.147210136,-0.286230177,-0.102757543,0.196439862,-0.168429032
2430,-0.126822857,0.120593627,-0.125196859,-0.165752724,-0.297667205,-0.104203463,0.105277225,-0.173394114
2431,-0.156734002,0.155649476,-0.114157125,-0.203604564,-0.373297542,-0.087249964,0.11664705,-0.278741866
2432,-0.192863082,0.178188948,-0.124527767,-0.224628389,-0.367269605,-0.115388945,0.108046174,-0.433409959
2433,-0.112159689,0.121896614,-0.112583965,-0.092746973,-0.323509246,-0.106500164,0.096616983,-0.134234771
2434,-0.141694737,0.147830413,-0.135701537,-0.333899587,-0.271051288,-0.121751219,0.135184497,-0.122949287
2435,-0.170399914,0.115135244,-0.141821757,-0.300621271,-0.341314942,-0.143330857,-0.076683655,-0.018627003
2436,-0.119732931,0.153338532,-0.145245329,-0.261456519,-0.230746627,-0.116096467,0.205052078,-0.169904724
2437,-0.087572473,0.143440637,-0.13069655,-0.274642915,-0.144613549,-0.11357981,0.198674664,-0.060576681
2438,-0.049273996,0.116348845,-0.143708169,-0.036034796,-0.160204262,-0.127451867,0.178559929,-0.006804813
2439,-0.125789935,0.137012905,-0.13552025,-0.20838812,-0.20380196,-0.086141631,0.15112175,-0.272009403
2440,-0.140392451,0.089016726,-0.129614606,-0.213729531,-0.137034968,-0.07333605,-0.007369611,-0.281269938
2441,-0.186262683,0.133213222,-0.146675795,-0.250461072,-0.328037828,-0.059505451,0.012204181,-0.345100135
2442,-0.059581059,0.135560084,-0.139113948,-0.085230961,-0.257036477,0.076279357,0.150144115,-0.102528438
2443,-0.103758971,0.155659328,-0.140616432,-0.235525399,-0.195089802,0.100795999,0.117511913,-0.269630104
2444,-0.066089698,0.124887309,-0.122610256,-0.158053607,-0.151998118,0.057824232,0.152078271,-0.173778713
2445,-0.099758762,0.186485847,-0.126183063,-0.362731814,-0.175689384,0.02524833,0.230805412,-0.190002054
2446,-0.112736322,0.192476381,-0.134364739,-0.254714489,-0.17339021,0.021758169,0.228677213,-0.364383876
2447,-0.10701486,0.164208475,-0.132987574,-0.286208719,-0.192088619,0.101311192,0.127603397,-0.259718835
2448,-0.103957634,0.173762755,-0.131677479,-0.410749465,-0.211289525,0.013413541,0.122831091,-0.006273966
2449,-0.114664818,0.148893389,-0.128712714,-0.377343565,-0.186725855,-0.044161055,0.110887319,-0.061933037
2450,-0.107380635,0.139603713,-0.124787644,-0.307401508,-0.146150768,0.070708029,0.073720858,-0.210372776
2451,-0.09895099,0.174034518,-0.133520573,-0.297027171,-0.312458485,0.075598359,0.155934095,-0.082232162
2452,-0.126728193,0.14638799,-0.128597051,-0.338584006,-0.147942871,0.103517815,-0.001466952,-0.247296095
2453,-0.132302562,0.204016541,-0.117454439,-0.359917253,-0.192471236,0.069299281,0.178045571,-0.371317297
2454,-0.11743603,0.145360799,-0.107020259,-0.337835699,-0.185211688,0.069879502,0.058788575,-0.203216612
2455,-0.102471349,0.200921788,-0.1025922,-0.349863708,-0.198455885,0.031653076,0.259016216,-0.254585594
2456,-0.084711259,0.197153089,-0.096365809,-0.418906301,-0.117343754,0.029075485,0.237833381,-0.142560557
2457,-0.094561676,0.160091672,-0.108022526,-0.257646292,-0.22419399,0.112148404,0.131973997,-0.221629649
2458,-0.115606173,0.114472195,-0.118076339,-0.185623512,-0.188519135,0.056548782,0.009586494,-0.267553329
2459,-0.148641824,0.115195517,-0.129711404,-0.265909731,-0.209679455,0.024008961,-0.029010277,-0.281549037
2460,-0.088790897,0.104084692,-0.122210249,-0.257857442,-0.149025097,0.067719683,-0.007960357,-0.063411921
2461,-0.106371547,0.209307542,-0.125173271,-0.368831009,-0.151817188,0.103211343,0.217492238,-0.313111395
2462,-0.128392908,0.137895726,-0.132119387,-0.276191443,-0.278526962,0.07718531,0.026452694,-0.187157661
2463,-0.219155924,0.186295624,-0.127301916,-0.411993086,-0.264952183,0.028880555,-0.053142887,-0.486426026
2464,-0.117243695,0.194460098,-0.142109081,-0.223678082,-0.212431639,0.066934943,0.196369618,-0.388547927
2465,-0.17181825,0.16517313,-0.132188872,-0.394708931,-0.139496624,0.030056968,-0.011078168,-0.38349387
2466,-0.075721107,0.194975794,-0.09919551,-0.374697268,-0.104066446,0.164261669,0.171545565,-0.212174654
2467,-0.12542096,0.175577427,-0.144007728,-0.291042179,-0.266616493,0.128567621,0.097626194,-0.277053177
2468,-0.197007102,0.221987961,-0.143443197,-0.403533816,-0.251099616,0.072752103,0.065313935,-0.522032022
2469,-0.057041366,0.118281798,-0.121453241,-0.073125899,-0.190788269,0.012968991,0.167299688,-0.137149468
2470,-0.103728231,0.196891971,-0.136327431,-0.342371911,-0.17620337,0.10254655,0.207210153,-0.277223378
2471,-0.091180267,0.154803135,-0.117503002,-0.335410446,-0.22800687,0.089232475,0.078940392,-0.034334149
2472,-0.068708621,0.193227769,-0.122892261,-0.392350674,-0.215689272,0.102045819,0.070205569,0.146429092
2473,-0.134789696,0.245026729,-0.11735563,-0.53350693,-0.379027933,0.110374197,0.121930927,-0.011152808
2474,-0.147751796,0.213980194,-0.133241653,-0.40637061,-0.346038103,0.11604026,0.144992158,-0.261892825
2475,-0.083333461,0.123569289,-0.153346226,-0.157756537,-0.206276983,0.018615074,0.144266978,-0.145503074
2476,-0.108725842,0.177396142,-0.145295545,-0.447822303,-0.128199697,-0.084143102,0.114319876,0.038785718
2477,-0.159770868,0.16050802,-0.130424589,-0.492418379,-0.172457367,0.025324525,-0.088253364,-0.100396037
2478,-0.067945001,0.169044946,-0.145736471,-0.354875654,-0.154229417,0.017646499,0.087000407,0.14252463
2479,-0.090502335,0.16447406,-0.133789718,-0.319143206,-0.15975228,0.002027299,0.212552905,-0.144909009
2480,-0.095628677,0.159858235,-0.134834096,-0.327436209,-0.101696208,0.000663038,0.185035169,-0.195503756
2481,-0.124986999,0.140092548,-0.127474904,-0.27686277,-0.176990703,-0.073373556,0.149037331,-0.24425739
2482,-0.124629084,0.135571933,-0.113511533,-0.29743576,-0.128660664,0.016722711,0.060759358,-0.285648614
2483,-0.100789769,0.100538698,-0.121242732,-0.213157535,-0.122769639,-0.030414928,0.080354303,-0.197508082
2484,-0.134994219,0.158443794,-0.130234972,-0.401960433,-0.130328864,-0.043666441,0.117164403,-0.22093901
2485,-0.108665491,0.122853442,-0.122053742,-0.119852677,-0.219340801,0.014256636,0.074725427,-0.279727787
2486,-0.173341298,0.143651837,-0.134825155,-0.296132654,-0.198871687,-0.037946668,0.023557995,-0.395829618
2487,-0.143855413,0.174224135,-0.135442629,-0.238598943,-0.319892645,0.040746983,0.124141201,-0.334086448
2488,-0.171232125,0.135707958,-0.135885715,-0.294182152,-0.200427979,-0.030353185,0.007967044,-0.374510765
2489,-0.138326433,0.158638996,-0.142050058,-0.080676362,-0.252830148,0.006659944,0.053953547,-0.415015519
2490,-0.162282098,0.130700028,-0.127683848,-0.138869196,-0.173067495,-0.110239461,0.003719874,-0.427552462
2491,-0.194218675,0.142831291,-0.114623591,-0.136868045,-0.199799642,-0.293929487,0.016124442,-0.436215729
2492,-0.127561715,0.126406672,-0.114084333,-0.051654916,-0.161387369,-0.211748779,0.088354841,-0.314849734
2493,-0.109143118,0.141755307,-0.145710513,-0.118829027,-0.062674388,-0.306254297,0.160681948,-0.182072431
2494,-0.129606365,0.112117773,-0.123637661,-0.287186176,-0.161431402,-0.123938218,0.089103781,-0.170548514
2495,-0.151916613,0.114571551,-0.158977285,-0.152819872,-0.167843431,-0.046910871,-0.013393845,-0.371554375
2496,-0.172136117,0.166192513,-0.144352034,-0.23515451,-0.301924556,0.026437704,0.039273575,-0.417096883
2497,-0.09500969,0.146990718,-0.131079793,-0.121235073,-0.264900237,-0.073448181,0.205417618,-0.184812471
2498,-0.13549309,0.170744911,-0.104892403,-0.187926084,-0.384031206,-0.128350422,0.189473689,-0.197232112
2499,-0.121438311,0.107553518,-0.115639523,-0.1711476,-0.246705264,-0.12516357,0.099639483,-0.169613391
2500,-0.149232777,0.124432163,-0.127910227,-0.302605182,-0.214567155,-0.086859375,0.078973368,-0.242428094
2501,-0.116685132,0.064526881,-0.099181205,-0.186432585,-0.165250376,-0.106705472,0.010056157,-0.152597308
2502,-0.108128574,0.098179087,-0.094451264,-0.256103992,-0.178890839,-0.052376423,0.057324581,-0.124273509
2503,-0.117340958,0.090576386,-0.086887971,-0.224222034,-0.209169865,-0.03218675,0.018382398,-0.169961527
2504,-0.150047479,0.169165374,-0.088277385,-0.172775283,-0.240572989,-0.029360596,0.082010284,-0.451308906
2505,-0.123179422,0.105844134,-0.093367279,-0.173770472,-0.177744895,-0.068107784,0.056594647,-0.28268075
2506,-0.076142327,0.093558091,-0.124901131,-0.029870708,-0.143347979,-0.055269945,0.092933446,-0.196397647
2507,-0.097293335,0.097423361,-0.126341492,-0.09670648,-0.191532075,-0.07347697,0.09665902,-0.19236201
2508,,,,,,,,
2509,,,,,,,,
2510,-0.147688465,0.097039353,-0.124438971,-0.133465782,-0.174323186,-0.19428353,0.031802811,-0.291422129
2511,-0.200843592,0.180429023,-0.133823484,-0.32302478,-0.260195971,-0.150785536,0.121040881,-0.458272666
2512,-0.162709927,0.092607244,-0.134055793,-0.055390913,-0.220930248,-0.165768981,-0.071741506,-0.328372121
2513,-0.146133011,0.095101539,-0.127968907,-0.198027596,-0.203911141,-0.148104325,0.048138961,-0.246925056
2514,-0.206494187,0.084362643,-0.122017473,-0.353680015,-0.202403083,-0.14396292,-0.137854084,-0.279047549
2515,-0.196065992,0.108860421,-0.118589416,-0.161263674,-0.188092917,-0.151048735,-0.12355125,-0.433849961
2516,-0.224077525,0.155665974,-0.131342024,-0.225240946,-0.171135545,-0.161117598,-0.094897568,-0.560731471
2517,-0.1576412,0.072906226,-0.112533838,-0.238399029,-0.188071162,-0.047140215,-0.111982629,-0.247720331
2518,-0.190042838,0.142387288,-0.11368455,-0.438364446,-0.188141555,-0.037182283,-0.057682816,-0.305201381
2519,-0.130653545,0.067221613,-0.122687086,-0.212862015,-0.180926427,-0.017182481,-0.076005533,-0.174257725
2520,-0.138513797,0.163134212,-0.13052924,-0.226960331,-0.206134558,0.117479637,0.002290346,-0.387228638
2521,-0.113119212,0.095501386,-0.129705518,-0.186376408,-0.251643479,0.051637053,-0.062279876,-0.100347042
2522,-0.109042206,0.091918737,-0.122641861,-0.011826362,-0.248086423,-0.021951269,-0.042293217,-0.2074541
2523,-0.105176865,0.060033471,-0.121781558,-0.067789748,-0.226151824,-0.053955104,-0.0533701,-0.108012855
2524,-0.121570844,0.106823923,-0.118636906,-0.218980998,-0.295247853,-0.000599932,-0.007103197,-0.088856176
2525,-0.215301902,0.194841482,-0.105028555,-0.595897734,-0.252563566,-0.012193874,-0.056605194,-0.269522488
2526,-0.159382907,0.143782904,-0.125411525,-0.424552023,-0.250788569,-0.065177068,-0.113228112,0.022859856
2527,-0.118745804,0.107417582,-0.126786068,-0.336406201,-0.141670123,-0.037115168,-0.05338544,-0.017111827
2528,-0.092801712,0.081555111,-0.130087167,-0.075797558,-0.184851453,0.003946695,0.015670419,-0.185691208
2529,-0.13162891,0.107293528,-0.119391218,-0.249151021,-0.269138753,0.010280792,-0.007112235,-0.155261025
2530,,,,,,,,
2531,-0.163680087,0.116123328,-0.107385203,-0.326112121,-0.295925438,-0.024162959,-0.045278419,-0.183216378
2532,-0.118166116,0.101112124,-0.100170314,-0.083388507,-0.332831144,-0.045388285,-0.026384663,-0.120833784
2533,-0.102272069,0.128203106,-0.101543188,-0.326102793,-0.206246138,-0.018126741,-0.004437443,0.042823888
2534,-0.144198878,0.094569439,-0.106678978,-0.129174069,-0.343080819,-0.14220883,-0.104046717,-0.040003855
2535,-0.171650782,0.09953649,-0.111963466,-0.229887217,-0.358558506,-0.171592698,-0.09255597,-0.065346837
2536,-0.169723948,0.097725266,-0.128369048,-0.249185711,-0.269500703,-0.167833358,0.020891773,-0.224346638
2537,-0.116492165,0.157910129,-0.137402475,-0.145449415,-0.294154346,-0.138789922,0.214661688,-0.197818518
2538,-0.123743705,0.162562404,-0.143568769,-0.231856585,-0.361954123,-0.030086886,0.160549626,-0.135545492
2539,-0.137310321,0.113503473,-0.145199701,-0.162246138,-0.261603713,-0.105823264,0.087187648,-0.236176759
2540,,,,,,,,
2541,,,,,,,,
2542,-0.06499892,0.103951993,-0.134485155,-0.088832393,-0.179436818,-0.044654746,0.122414514,
2543,-0.086623654,0.10171366,-0.116816148,-0.143374175,-0.18412827,-0.010193828,0.102956653,-0.168186158
2544,-0.128924275,0.13312229,-0.126985565,-0.298699498,-0.191072688,-0.003687669,0.08542078,-0.23852101
2545,-0.10904634,0.117001277,-0.137273461,-0.192184865,-0.154477686,-0.123109728,0.146043196,-0.193275496
2546,-0.141791792,0.107426789,-0.150506258,-0.203861907,-0.185835719,-0.131254092,0.080390744,-0.25968352
2547,-0.096352307,0.136339036,-0.146657765,-0.155746028,-0.191528305,-0.133140191,0.205944657,-0.156986207
2548,-0.143482139,0.210936546,-0.150677398,-0.366198748,-0.186020613,-0.071320847,0.26507467,-0.351749897
2549,-0.149484448,0.104412262,-0.13453041,-0.116126224,-0.224854618,-0.20798406,0.053469554,-0.266880929
2550,-0.164105254,0.127983902,-0.127421081,-0.180951267,-0.183075681,-0.212789983,0.075182498,-0.355576009
2551,-0.085323932,0.16051704,-0.143258125,-0.079023123,-0.180232778,-0.105220735,0.250822157,-0.25503099
2552,-0.14778901,0.084284417,-0.12894991,-0.237743795,-0.170953542,-0.06610626,-0.025541175,-0.257439375
2553,-0.088482609,0.158950446,-0.138586938,-0.210353851,-0.172924221,0.046729203,0.197364867,-0.253124714
2554,-0.087066569,0.167378083,-0.137859613,-0.258858651,-0.135760069,-0.022713874,0.248859927,-0.216067135
2555,-0.115575254,0.125523804,-0.137983158,-0.146285117,-0.159133643,-0.088645831,0.129104346,-0.290508121
2556,-0.157181375,0.185291756,-0.12782003,-0.412156582,-0.161650226,-0.076789185,0.165087879,-0.329760104
2557,-0.070391613,0.128897669,-0.128204867,-0.026736844,-0.147290394,-0.091711983,0.187981769,-0.216387361
2558,,,,,,,,
2559,-0.097941292,0.096395624,-0.133331999,-0.123846635,-0.118500739,-0.108698383,0.104893208,-0.208163202
2560,,,,,,,,
2561,-0.118456754,0.086456476,-0.131111354,-0.102363467,-0.170060411,-0.142641246,0.056577891,-0.221141934
2562,-0.100013054,0.122174964,-0.130631089,0.014171548,-0.194272622,-0.119549602,0.096569747,-0.266366303
2563,,,,,,,,
2564,-0.124605676,0.118343556,-0.114055946,-0.19097881,-0.213663369,-0.070306391,0.100313008,-0.258942544
2565,-0.16327515,0.144996078,-0.112567678,-0.244214952,-0.19928804,-0.171460569,0.111518353,-0.363638014
2566,-0.165318534,0.126758692,-0.123164326,-0.185198709,-0.169293046,-0.188550696,0.053557932,-0.379262358
2567,-0.118907526,0.112342362,-0.130088657,-0.183845758,-0.137834311,-0.132624656,0.115643114,-0.244694889
2568,-0.083901629,0.169563842,-0.122283265,-0.192412883,-0.210477859,-0.006411064,0.257021189,-0.228845894
2569,-0.156829588,0.102409577,-0.14969115,-0.073202595,-0.125038326,-0.120268539,-0.093428195,-0.379348725
2570,,,,,,,,
2571,-0.142450554,0.10869476,-0.149175987,-0.220240057,-0.15684256,-0.11939241,0.070367441,-0.27941975
2572,-0.16599759,0.035047578,-0.146830916,-0.146336064,-0.178902358,-0.171447158,-0.120510921,-0.231958121
2573,-0.086383596,0.144244076,-0.139656872,-0.213606298,-0.182856277,-0.017894343,0.205052361,-0.169340149
2574,-0.111563742,0.08685055,-0.137109444,-0.06710124,-0.232271194,0.038529739,-0.089004949,-0.182425365
2575,-0.087408541,0.139068081,-0.1584986,-0.14648442,-0.243983865,0.003033113,0.177374899,-0.155892372
2576,-0.09505063,0.116712791,-0.113078803,-0.142090484,-0.21763593,0.020716604,0.096102722,-0.214317888
2577,-0.110102544,0.166602919,-0.110534519,-0.316882581,-0.246759415,0.025322173,0.174454764,-0.186215684
2578,-0.088920727,0.086167861,-0.126773208,-0.069074988,-0.198665917,-0.112993032,0.083360359,-0.109377578
2579,-0.066664664,0.094515487,-0.134476811,-0.056073803,-0.172207355,-0.068633571,0.125649065,-0.094245508
2580,-0.110894596,0.135089444,-0.134630829,-0.009779423,-0.284047306,-0.131634325,0.122729719,-0.228005409
2581,-0.124066035,0.141884545,-0.134129509,-0.09055689,-0.242489845,-0.111420244,0.142920628,-0.30872035
2582,-0.11461734,0.130343387,-0.139985263,-0.11256896,-0.231546044,-0.110537156,0.151366696,-0.244433314
2583,-0.119162427,0.084338074,-0.12654689,-0.079843864,-0.271137297,-0.159899414,0.002435539,-0.079982638
2584,-0.1395399,0.127004613,-0.143334627,-0.225071788,-0.217390746,-0.14659889,0.132187605,-0.237030953
2585,-0.065706299,0.173975953,-0.142999306,-0.200725541,-0.246753216,-0.059455503,0.285419911,-0.02972414
2586,-0.131297854,0.152210848,-0.119582742,-0.178084314,-0.234194577,-0.182627484,0.193071872,-0.266369879
2587,-0.122332784,0.172762119,-0.141644463,-0.127260715,-0.263881564,-0.124505252,0.230475724,-0.307180434
2588,-0.106329642,0.161696634,-0.113994703,-0.186570659,-0.210619628,-0.09459357,0.23197332,-0.264172614
2589,-0.112735115,0.157071662,-0.104569942,-0.192360163,-0.280807585,-0.083355561,0.20497784,-0.22029528
2590,-0.106378354,0.131772159,-0.106486395,-0.199151784,-0.206918851,-0.072973102,0.162772164,-0.215512156
2591,-0.203985502,0.147175518,-0.103601947,-0.359137923,-0.339147985,-0.123871848,0.031336218,-0.329489529
2592,-0.181451639,0.103453416,-0.139634714,-0.274363786,-0.217464864,-0.085120007,-0.039068226,-0.333058238
2593,-0.156549965,0.118768031,-0.139780685,-0.305714399,-0.25979805,-0.068382353,0.045241762,-0.210866064
2594,-0.18617148,0.085295635,-0.138926864,-0.230452627,-0.304225594,-0.144867882,-0.046578947,-0.251976967
2595,-0.165938676,0.130557579,-0.140682161,-0.314274997,-0.227636606,-0.03959066,0.033794016,-0.307241648
2596,-0.158961349,0.105449168,-0.118007317,-0.16862151,-0.332373053,-0.03129128,-0.055636022,-0.247838914
2597,-0.165693737,0.079481583,-0.1413697,-0.20064348,-0.172541216,-0.146304458,-0.0331113,-0.300192267
