,00_v,01_v,02_v,10_v,11_v,12_v,00_a,01_a,02_a,10_a,11_a,12_a,v_mean,a_mean,v_std,a_std
2337,-0.14937833,-0.295268953,-0.354965299,-0.168626189,0.191875756,-0.15732336,0.404693395,0.342266738,0.291760325,0.241705835,0.36825493,0.369046032,-0.155614396,0.336287876,0.189844515,0.0595626
2338,-0.132452637,-0.416448414,-0.372739255,-0.046303581,0.108566821,-0.216360152,0.383746415,0.395989478,0.169553623,0.391176969,0.44378525,0.277676493,-0.179289536,0.343654705,0.198887707,0.101286797
2339,-0.179089993,-0.051494341,-0.317286849,-0.072455347,0.142861009,-0.113572061,0.354147553,0.300968349,0.211136252,0.44617331,0.533724546,0.23576124,-0.098506264,0.346985208,0.152139799,0.124663082
2340,-0.155764163,-0.352829486,-0.302640289,-0.163376763,0.17653805,-0.103504986,0.371145427,0.243419275,0.337177902,0.253460169,0.429238647,0.255802512,-0.15026294,0.315040655,0.186246874,0.076301927
2341,-0.127155304,-0.183145702,-0.235044986,-0.059551556,0.174272701,0.031281237,0.430922836,0.073297858,0.312138349,0.417111546,0.362072349,0.359155416,-0.066557268,0.325783059,0.150514865,0.130966291
2342,-0.151441768,-0.285062343,-0.3230775,-0.162198305,0.285653502,0.035910517,0.423472881,0.356205791,0.311031222,0.172146782,0.374880731,0.414885104,-0.100035983,0.342103752,0.227036037,0.092781606
2343,-0.136033654,-0.128155276,-0.258050025,-0.142279804,0.25103882,0.061337687,0.399288714,0.366408348,0.358630538,0.256311625,0.438613176,0.390366644,-0.058690375,0.368269841,0.183236311,0.061692216
2344,-0.147461057,-0.264077336,-0.296852976,-0.169197544,-0.054252896,0.015213344,0.403712481,0.350271106,0.360853165,0.198516071,0.195608228,0.333370537,-0.152771411,0.307055265,0.119474934,0.088315494
2345,-0.110426322,-0.174219549,-0.206002995,-0.066874951,0.050912313,-0.152671054,0.384591818,0.354899853,0.277347207,0.364153296,0.411876351,0.516281903,-0.109880426,0.384858405,0.0926436,0.078596502
2346,-0.109839648,-0.167489886,-0.268274367,-0.118252769,-0.013963778,-0.068998456,0.384176821,0.374104679,0.322874129,0.233329654,0.386749506,0.464659691,-0.124469817,0.360982413,0.087260329,0.077292385
2347,-0.13195172,-0.130216599,-0.150831506,-0.138276741,0.151036441,-0.029294427,0.408605039,0.40022853,0.243308648,0.149524406,0.414710432,0.399885714,-0.071589092,0.336043795,0.117608164,0.112283868
2348,-0.152302712,-0.280259162,-0.152515188,-0.045625206,0.12292482,-0.15411301,0.419052213,0.322357267,0.236771703,0.356005043,0.542899251,0.498679906,-0.110315076,0.395960897,0.13632952,0.114044244
2349,-0.147218972,-0.354921162,-0.331418365,-0.086092487,-0.077315375,-0.05256566,0.415075511,0.349753022,0.430877864,0.27046746,0.060295492,0.147394091,-0.174922004,0.27897724,0.134199164,0.149541966
2350,-0.154648304,-0.194053262,-0.305726051,-0.104958236,0,-0.162840635,0.409015954,0.301280499,0.379847437,0.249504775,0,0.423907936,-0.153704415,0.2939261,0.100820837,0.158709371
2351,-0.134286478,-0.387742847,-0.158100531,-0.11925897,-0.104607895,-0.054248516,0.436857998,0.28302294,0.321926504,0.290688604,0.109123737,0.501673639,-0.15970754,0.323882237,0.11699793,0.136579386
2352,-0.128309906,-0.291937858,-0.217830539,-0.124189109,-0.177075103,-0.041720051,0.4485735,0.23210229,0.372413605,0.263565958,0.091816813,0.434196234,-0.163510428,0.3071114,0.086309233,0.13733229
2353,-0.112408936,-0.102049485,-0.348655432,-0.137960166,-0.02325527,-0.116002396,0.409479141,0.176347062,0.404880881,0.261725277,0.495440662,0.460874975,-0.140055281,0.368124666,0.109496993,0.123266114
2354,-0.13320753,-0.113356844,-0.297211856,-0.148419246,-0.074789271,-0.124602646,0.394705147,0.119716957,0.409387112,0.224957585,0.142531574,0.278758287,-0.148597899,0.26167611,0.076926486,0.12288461
2355,-0.127934054,-0.223774374,-0.224002331,-0.095370322,0.178266615,-0.055825587,0.416080147,0.233034611,0.363612682,0.248294711,0.318809718,0.294535339,-0.091440009,0.312394535,0.148621981,0.069485099
2356,-0.146779448,-0.180051714,-0.302301407,-0.13699472,0.076499492,-0.180929691,0.410189033,0.265360624,0.359468162,0.24416393,0.503900766,0.435441017,-0.145092915,0.369753922,0.123606247,0.100719186
2357,-0.128581971,-0.160263643,-0.345728725,-0.101858258,0.170785233,0.008293036,0.410185277,0.19193916,0.362897605,0.305235416,0.297769308,0.366997212,-0.092892388,0.322503996,0.172964511,0.076493767
2358,-0.149831146,-0.264098614,-0.174438983,-0.115408033,0.191159889,-0.075996935,0.35315451,0.284078121,0.32891494,0.262609988,0.385053903,0.549061179,-0.098102304,0.360478774,0.155253785,0.102598772
2359,-0.150711372,-0.293776125,-0.173197627,-0.132902116,0.251683682,-0.278564423,0.377123803,0.284151942,0.260262191,0.298274606,0.445750713,0.333307922,-0.129577997,0.333145196,0.198433258,0.06861833
2360,-0.083867237,-0.115212888,-0.211661696,-0.111622363,0.137798682,-0.218150675,0.379220486,0.216306806,0.220211089,0.309693635,0.366478145,0.459268451,-0.100452696,0.325196435,0.129307136,0.095621435
2361,-0.143946797,-0.114402413,-0.210193127,-0.113894433,0.184484422,-0.179663375,0.442527711,0.236310273,0.317776829,0.287592471,0.547242939,0.317981303,-0.096269287,0.358238588,0.142596256,0.114841188
2362,-0.12947309,-0.265136302,-0.228067666,-0.153704017,0.201466203,-0.100878835,0.416276544,0.216739804,0.3274073,0.220967919,0.475708336,0.34058696,-0.112632285,0.332947811,0.165740343,0.103399319
2363,-0.135002613,-0.320001274,-0.360633552,-0.151979432,0.192129284,-0.039617579,0.421094775,0.242356539,0.417139292,0.232929096,0.438211143,0.405765265,-0.135850861,0.359582685,0.200764192,0.095073515
2364,-0.126224712,-0.164356962,-0.34065336,-0.134422079,0.202869117,0.109600663,0.436664283,0.240995556,0.345709741,0.231336758,0.380063266,0.329024583,-0.075531222,0.327299031,0.197989033,0.079679109
2365,-0.116234511,-0.072482437,-0.240005583,-0.066142097,0.249442294,0.062273629,0.407177031,0.158496588,0.335215449,0.260004222,0.387319356,0.312942684,-0.030524784,0.310192555,0.168077667,0.091124942
2366,-0.13547954,-0.209638268,-0.235071391,0.033694919,-0.123202413,-0.114227369,0.39102155,0.173577487,0.323185027,0.382668108,0.163956791,0.464194953,-0.13065401,0.316433986,0.094340574,0.122871004
2367,-0.136327043,-0.327409983,-0.230606884,0.155588493,0.212244242,0.098852828,0.381785005,0.282010436,0.372433603,0.370793253,0.348203182,0.473684937,-0.037943058,0.371485069,0.223316421,0.061806207
2368,-0.143008187,0.063184306,-0.173930675,-0.013561543,0.252063215,0.076515913,0.371280462,0.121932358,0.33276844,0.302310228,0.269450963,0.386774987,0.010210505,0.297419573,0.157254199,0.09621984
2369,-0.157082215,-0.200727671,-0.189642027,-0.145286217,0.157746002,-0.084748641,0.356109977,0.143729493,0.354252279,0.229301453,0.253772259,0.432168961,-0.103290128,0.29488907,0.134232361,0.104842075
2370,-0.143577978,-0.320038408,-0.160573363,-0.055292662,0.104995891,0.114397407,0.380271018,0.285326928,0.388373703,0.370065033,0.402321965,0.31261006,-0.076681519,0.356494785,0.167756296,0.046597403
2371,-0.152491942,-0.028538916,-0.216161281,-0.066240728,-0.082959756,0.175076351,0.428366035,0.707592845,0.386844307,0.192939848,0.201857254,0.320140243,-0.061886045,0.372956755,0.13396757,0.189586432
2372,-0.14590387,-0.281024426,-0.347218752,-0.077589318,0.160783201,0.075469673,0.404248863,0.296422392,0.49045229,0.169728711,0.342032313,0.348032117,-0.102580582,0.341819448,0.197612695,0.107428032
2373,-0.128655598,-0.279711276,-0.300920755,-0.089528054,0.209454179,0.07571438,0.411458015,0.35958606,0.488076508,0.268930227,0.18983604,0.337274253,-0.085607854,0.342526851,0.199494725,0.104867308
2374,-0.13733688,-0.178343669,-0.260347635,-0.040809531,-0.059460398,-0.116103873,0.376675934,0.170720249,0.413045138,0.377433121,0.14814046,0.409690976,-0.132066998,0.31595098,0.080597381,0.12242089
2375,-0.140253186,-0.199326515,-0.257191688,-0.075374797,0.190585926,0.005790416,0.384978324,0.258866251,0.351270437,0.398241222,0.169908032,0.319495231,-0.079294974,0.31379325,0.161159118,0.086435824
2376,-0.142480046,-0.170503303,-0.279964685,-0.006423201,0.157764614,0.057150833,0.394502521,0.178432986,0.490359902,0.508924127,0.141668007,0.365253776,-0.064075965,0.346523553,0.162058593,0.154877938
2377,-0.153062761,-0.043310266,-0.203670055,0.000733886,0.24907136,0.037204739,0.363746732,0.147003487,0.358043641,0.339719176,0.219718456,0.254990548,-0.01883885,0.280537007,0.16004833,0.087882176
2378,-0.136637628,-0.34514147,-0.173401579,0.116373658,0.182820752,0.163356036,0.371772259,0.251461267,0.521650434,0.490890622,0.361934185,0.329986364,-0.032105039,0.387949189,0.216945907,0.101390411
2379,-0.142614484,-0.247334927,-0.228410065,0.124404103,0.185534239,0.015061233,0.371522367,0.3005265,0.499186218,0.332575381,0.35758993,0.314059168,-0.048893317,0.362576594,0.184101848,0.071932344
2380,-0.142350987,-0.442449421,-0.234331459,-0.00960388,0.131340489,0.000235047,0.394527555,0.321942568,0.429765493,0.511903167,0.332452446,0.29899168,-0.116193369,0.381597152,0.203604394,0.080330041
2381,-0.164213195,-0.381385356,-0.236273646,-0.073608309,0.213082895,-0.016431883,0.392906368,0.279838234,0.388172507,0.41571784,0.18920669,0.312752098,-0.109804916,0.329765623,0.203467831,0.086400138
2382,-0.156593606,-0.090682492,-0.326959103,-0.060021859,0.174514532,-0.116220742,0.393740773,0.283789009,0.463759601,0.341941327,0.345171064,0.265586585,-0.095993878,0.34899806,0.162433608,0.072727243
2383,-0.136036336,-0.32971549,-0.438051462,-0.087499663,0.13403067,-0.088155419,0.392323226,0.257827133,0.4243972,0.287017703,0.338459462,0.300443441,-0.157571283,0.333411361,0.201755697,0.064384384
2384,-0.151928738,0.032874346,-0.303366542,-0.055718917,0.143665418,-0.142395601,0.375674009,0.432825208,0.374296337,0.349342734,0.371797264,0.345911026,-0.079478339,0.37497443,0.156406101,0.031175059
2385,-0.162339836,-0.223151386,-0.427473366,0.02802654,0.190035149,0.03142453,0.365931958,0.254421413,0.525251031,0.319374502,0.320233434,0.281829596,-0.093913062,0.344506989,0.22084049,0.09632461
2386,-0.14207536,-0.286574781,-0.018290434,-0.132851705,-0.000696436,0.045145184,0.374535859,0.189875796,0.369008422,0.288750112,0.299975514,0.3126041,-0.089223922,0.305791634,0.122121048,0.067125647
2387,-0.139945805,-0.255205393,-0.157375753,-0.142433465,0.113576889,-0.027768243,0.378904223,0.253436565,0.22450912,0.325451195,0.35213837,0.360139221,-0.101525295,0.315763116,0.127746243,0.062585856
2388,-0.154792756,0.044667248,-0.274184316,-0.136918262,0.081656829,-0.069592431,0.376310319,0.176157966,0.245816335,0.249996707,0.330783337,0.301292896,-0.084860615,0.280059593,0.132802568,0.070936422
2389,-0.145052984,-0.147032157,-0.200914592,-0.080531269,-0.029973436,-0.013823345,0.402921528,0.212457851,0.343816042,0.280351937,0.432679892,0.29350543,-0.102887964,0.327622113,0.07359983,0.082012934
2390,-0.148032293,-0.176357299,-0.18060942,-0.057930816,0.122176647,0.027267648,0.351342678,0.204877406,0.316925079,0.332466513,0.338564813,0.35586676,-0.068914256,0.316673875,0.123423506,0.056506889
2391,-0.127505913,-0.090207309,-0.187863082,-0.067188457,0.052698746,-0.036720466,0.358709425,0.175484851,0.371280164,0.359473407,0.555652916,0.290295064,-0.07613108,0.351815971,0.081916842,0.124025801
2392,-0.119073212,-0.023043137,-0.160449252,-0.101975992,-0.037002359,-0.043815721,0.388323784,0.100661099,0.363010079,0.410477221,0.459397644,0.257992357,-0.080893279,0.329977031,0.054551147,0.130761685
2393,-0.142915547,-0.153400734,-0.218619734,-0.066228241,0.086719543,0.128301889,0.375539839,0.242911845,0.34974581,0.42764768,0.182589069,0.214480415,-0.061023804,0.29881911,0.139839646,0.098817468
2394,-0.140666649,-0.27864635,-0.197274342,-0.104113892,0.168089569,0.057351626,0.377003133,0.307328224,0.334822774,0.309649706,0.366948247,0.345653743,-0.08254334,0.340234305,0.166042559,0.028783552
2395,-0.150427461,-0.071487516,-0.194228664,-0.114679798,0.155441344,0.101799965,0.376670063,0.152686104,0.306974828,0.316384792,0.397089869,0.286030352,-0.045597022,0.305972668,0.141891388,0.086376327
2396,-0.155267164,-0.158168375,-0.176137507,-0.119909912,0.056341324,-0.074908525,0.348222554,0.159593001,0.378626674,0.263283432,0.237766981,0.315825701,-0.104675027,0.283886391,0.086686101,0.080168961
2397,-0.129992977,-0.274792582,-0.206951573,-0.107224539,0.155026719,0.047862306,0.375480384,0.178212568,0.391169041,0.258940697,0.177467927,0.302502602,-0.086012108,0.28062887,0.16041869,0.093054882
2398,-0.127121225,-0.271235317,-0.220931232,-0.062592879,-0.11785084,-0.005128689,0.379457355,0.221475452,0.339984477,0.329068422,0.247788489,0.318974435,-0.134143364,0.306124772,0.098392431,0.059639419
2399,-0.12350601,-0.19426398,-0.22269389,0,-0.04162911,-0.035024378,0.377584577,0.217022851,0.361650974,0,0.2939457,0.335002303,-0.102852895,0.264201068,0.091730234,0.14161769
2400,-0.123133898,-0.019124046,-0.258269906,0,0.12745589,-0.140754014,0.384159178,0.172691748,0.515034914,0,0.298357278,0.426229745,-0.068970996,0.299412144,0.133974428,0.187331122
2401,-0.146457702,-0.285117,-0.316082269,-0.075550258,0.154731125,-0.170610294,0.37255767,0.212778822,0.557614803,0.26283896,0.330080539,0.336161703,-0.139847733,0.34533875,0.169742551,0.118741209
2402,-0.130716711,-0.380452275,-0.280425817,-0.120628506,0.018429596,-0.178331032,0.383393019,0.339167267,0.41381529,0.272672057,0.335001439,0.409416914,-0.178687458,0.358910998,0.138265708,0.05396913
2403,-0.145423695,-0.19925198,-0.232592016,-0.104518935,0.023669744,-0.011291195,0.36152494,0.224903896,0.444073796,0.273814023,0.248576105,0.376853317,-0.111568013,0.321624346,0.101858603,0.085572054
2404,-0.150090352,-0.264132142,-0.260510057,-0.133756369,0.13461861,-0.252305716,0.359478921,0.257321,0.405140847,0.26104334,0.147829071,0.443913877,-0.154362671,0.312454509,0.152880671,0.110334007
2405,-0.133525178,-0.210117191,-0.27127555,-0.125529587,0.148702428,-0.126422793,0.37682271,0.236949682,0.328334898,0.235611826,0.472751737,0.506396472,-0.119694645,0.359477888,0.143847554,0.114928436
2406,-0.14794673,-0.244140506,-0.282763481,-0.132604733,0.102297924,-0.193151593,0.303108275,0.292728633,0.357749909,0.238286972,0.511013627,0.263776958,-0.149718187,0.327777396,0.135875836,0.098402684
2407,-0.146764636,-0.351923794,-0.249718755,-0.128822267,-0.057847772,-0.140840039,0.374406129,0.302129716,0.349990249,0.216027111,0.591101825,0.290189773,-0.179319544,0.353974134,0.104493193,0.128412265
2408,-0.154533491,-0.142598212,-0.228389889,-0.131638274,0.214193791,-0.153012604,0.329976708,0.253087789,0.405137151,0.191636741,0.492532521,0.268759131,-0.09932978,0.323521674,0.157352364,0.110109876
2409,-0.170223147,-0.044456851,-0.278382301,-0.147354588,0.147131771,-0.15607968,0.376394302,0.150390074,0.347992003,0.203468621,0.193161622,0.333893239,-0.108227466,0.267549977,0.145527956,0.096006172
2410,-0.125292003,-0.249918371,-0.209071428,-0.094368964,-0.018588934,0.018079445,0.409000784,0.222739547,0.337349504,0.280470222,0.20825766,0.511720538,-0.113193376,0.328256376,0.104469722,0.116686291
2411,-0.147716627,-0.261756033,-0.199711397,-0.125190482,0.157826334,-0.14653182,0.416447818,0.242391676,0.378880382,0.234496593,0.2785905,0.295360029,-0.120513338,0.3076945,0.145005973,0.074183945
2412,-0.139326781,-0.244316876,-0.275958359,-0.139282167,0.172096446,-0.398989826,0.402466863,0.158753499,0.524138808,0.248640984,0.354145676,0.428178757,-0.170962927,0.352720765,0.193956366,0.131156898
2413,-0.094211787,-0.266952068,-0.172237456,-0.131160721,0.224577755,-0.209596187,0.361890167,0.200802803,0.442024201,0.283828884,0.523499906,0.415559381,-0.108263411,0.371267557,0.173809135,0.115701898
2414,-0.158535957,-0.170771524,-0.1872942,-0.130687103,0.179023713,-0.167053685,0.373541832,0.199230999,0.276429325,0.287376225,0.426828921,0.432346553,-0.105886459,0.332625643,0.140811625,0.093265555
2415,-0.138369396,-0.147919536,-0.238502264,-0.133068249,0.24122262,-0.059800703,0.398297995,0.140295774,0.408106267,0.339342296,0.399574935,0.412949324,-0.079406255,0.349761099,0.167062338,0.106036251
2416,-0.129275054,-0.255550593,-0.189630792,-0.122276306,0.295062512,-0.19438158,0.434144855,0.275168359,0.558959842,0.360117972,0.45731914,0.30002147,-0.099341969,0.39762194,0.199280005,0.106634775
2417,-0.151687235,-0.276464909,-0.270086884,-0.091383338,0.093091622,-0.268035293,0.362300515,0.284486592,0.3905375,0.348656178,0.359299332,0.420137107,-0.160761006,0.360902871,0.145728559,0.04556503
2418,-0.130970404,-0.2312392,-0.126590043,0,0.220510244,-0.205155477,0.395330399,0.252486855,0.37345627,0,0.394330442,0.405948281,-0.07890748,0.303592041,0.167335022,0.159240109
2419,-0.137857631,-0.147121221,-0.204122081,-0.12601462,-7.98E-05,-0.122919053,0.379769146,0.215820342,0.350961,0.291311443,0.304408491,0.254696369,-0.123019068,0.299494465,0.067084786,0.060319427
2420,-0.139319524,-0.222856224,-0.219137877,-0.128488883,0.237865657,-0.175561011,0.406051487,0.258044153,0.372484267,0.263422996,0.387326479,0.277093053,-0.10791631,0.327403739,0.173857291,0.068181977
2421,-0.118855476,-0.236204386,-0.230033964,-0.110227346,0.226614714,-0.21162948,0.413613498,0.233798936,0.374794334,0.308946788,0.545645833,0.3076922,-0.113389323,0.364081932,0.17548975,0.108376129
2422,-0.134637967,-0.25308457,-0.264790565,0,0.216417775,-0.368627429,0.386877298,0.19123365,0.463016689,0,0.512529135,0.277821243,-0.134120459,0.305246336,0.213113244,0.19049809
2423,-0.121086553,-0.254867047,-0.286290288,-0.158911571,0.200821683,-0.300438762,0.402602971,0.179065496,0.369556963,0.390310526,0.409702986,0.437674403,-0.15346209,0.364818891,0.187682339,0.093730188
2424,-0.13533625,-0.270064056,-0.277258784,-0.204196662,0.212109134,-0.279805899,0.411403418,0.18246977,0.376672626,0.225869879,0.474630117,0.223202884,-0.159092086,0.315708116,0.190388592,0.120425121
2425,-0.144811228,-0.10426563,-0.277123749,-0.141656235,0.214296401,-0.374145359,0.378748119,0.178768575,0.412979096,0.200686783,0.40355745,0.315494508,-0.137950967,0.315039089,0.200215162,0.103085301
2426,-0.11463502,-0.140680775,-0.266625583,-0.089726388,0.20468241,-0.353831202,0.418990612,0.093310505,0.438987792,0.32480818,0.48874712,0.349597633,-0.12680276,0.352406974,0.19114919,0.140298838
2427,-0.130001456,-0.122991174,-0.281221539,0,0.017711908,-0.196114749,0.430651635,0.090873331,0.355931431,0,0.340393901,0.461385071,-0.118769502,0.279872562,0.11423686,0.189303071
2428,-0.130646959,-0.153548613,-0.241454184,-0.041033525,0.105709061,-0.208561361,0.421016693,0.389567941,0.459245861,0.34667927,0.256530195,0.421104133,-0.111589264,0.382357349,0.126955852,0.072201236
2429,-0.137384027,-0.109120965,-0.27471602,0,0.2610856,-0.181547046,0.411903441,0.253842592,0.444091201,0,0.389433086,0.421718121,-0.073613743,0.32016474,0.187008967,0.170756574
2430,-0.136900008,-0.081460729,-0.276148677,-0.147834986,0.092255533,-0.1598088,0.395209044,0.27107203,0.367123216,0.245448306,0.320069611,0.377201557,-0.118316278,0.329353961,0.121283324,0.060952346
2431,-0.138194412,-0.313016683,-0.355479985,-0.111822575,0.191646993,-0.206357867,0.394949019,0.202218682,0.477309227,0.17121321,0.332250088,0.388774604,-0.155537422,0.327785805,0.19499141,0.119071234
2432,-0.133274451,-0.173210099,-0.324875236,-0.111627057,0.195233345,-0.325646728,0.403375119,0.324024826,0.384487331,0.320058405,0.330408067,0.351267457,-0.145566704,0.352270201,0.191202612,0.034536982
2433,-0.14986904,-0.093224019,-0.306435913,-0.146364376,0.208693326,-0.170868859,0.390142381,0.117659092,0.477312237,0.326450527,0.384759039,0.358323753,-0.109678147,0.342441172,0.171493581,0.121071344
2434,-0.162131056,-0.321628004,-0.293766707,-0.108514696,0.067403346,-0.125648946,0.356206089,0.318230212,0.371103972,0.273561925,0.346192628,0.317116976,-0.157381011,0.330401967,0.141084048,0.035006525
2435,-0.154194564,-0.251401871,-0.319851369,-0.16591765,-0.07157971,-0.064710066,0.355405182,0.311669767,0.393433779,0.233851045,0.147894114,0.350242227,-0.171275872,0.298749352,0.10011087,0.091610666
2436,-0.139980555,-0.168354034,-0.252784222,-0.157537252,0.19093287,-0.080195874,0.374512285,0.179277226,0.3160941,0.293230772,0.207508475,0.304852009,-0.101319845,0.279245811,0.153589035,0.072697617
2437,-0.149611741,-0.220488548,-0.166472822,-0.17858091,0.100175932,-0.048446182,0.399579227,0.255037546,0.479884923,0.319469482,0.37506631,0.382233977,-0.110570712,0.368545244,0.118008619,0.076002587
2438,-0.14946869,-0.158956379,-0.172256425,-0.181201622,-0.013729673,0.01549565,0.385945529,0.133385926,0.405996591,0.325616211,0.256083935,0.337367356,-0.110019523,0.307399258,0.087082914,0.100034791
2439,-0.14570418,-0.181723267,-0.237399906,-0.164048001,0.131255239,-0.208090991,0.417756289,0.155807897,0.419549108,0.312627643,0.387498319,0.239974067,-0.134285184,0.322202221,0.134058383,0.107154832
2440,-0.151000693,-0.302235574,-0.139983088,-0.116245449,0.031431548,-0.177231461,0.406793237,0.210275531,0.375964642,0.301758111,0.23612082,0.350558609,-0.14254412,0.313578492,0.107463294,0.078434002
2441,-0.146595076,-0.289541423,-0.156279683,-0.028354768,0.245845199,-0.316887289,0.403216779,0.222293541,0.386442363,0.386148125,0.485155195,0.259784997,-0.115302173,0.3571735,0.205738452,0.097849493
2442,-0.144070566,-0.119957417,-0.157764927,0.095203295,0.113321856,-0.357001007,0.405543566,0.169932544,0.382940114,0.532606721,0.233667463,0.319194406,-0.095044794,0.340647469,0.176176068,0.129535375
2443,-0.150200099,-0.352961987,-0.200426251,0.0854294,-0.010555334,-0.336952478,0.406354189,0.190394402,0.484856337,0.428673118,0.381714284,0.339302808,-0.160944458,0.371882523,0.17483751,0.101264594
2444,-0.136374146,-0.281244308,-0.181853861,0.031769849,0.020846264,-0.206555292,0.437922031,0.204932332,0.424309671,0.436173677,0.37917006,0.423516452,-0.125568582,0.384337371,0.126705375,0.090447745
2445,-0.140294835,-0.329694271,-0.143585145,0.040829547,0.28338331,-0.124172255,0.426953167,0.264567345,0.40303126,0.520884752,0.436095119,0.331843853,-0.068922275,0.397229249,0.208752422,0.088986341
2446,-0.127703667,-0.160132229,-0.17078653,0.012380384,0.152646706,-0.345241427,0.430465192,0.271396101,0.408674002,0.468513012,0.510451853,0.418719947,-0.106472794,0.418036685,0.170731248,0.081036385
2447,-0.131999433,-0.150890693,-0.205291048,0.022572046,0.21844548,-0.220106542,0.441634715,0.280920327,0.316491932,0.459722817,0.46250096,0.292305499,-0.077878365,0.375596042,0.168890996,0.087618476
2448,-0.120596364,-0.450426012,-0.185539722,-0.025923211,0.141505361,0.032431722,0.45081526,0.416873008,0.578882456,0.427043945,0.532570243,0.470646441,-0.101424704,0.479471892,0.205853266,0.063668353
2449,-0.116651133,-0.365260005,-0.194051608,0.008216113,0.269638091,-0.089521617,0.449332148,0.304422319,0.312349528,0.441352129,0.348699957,0.25449276,-0.081271693,0.351774807,0.212524907,0.078500183
2450,-0.138425812,-0.331988603,-0.145660833,0.186592683,0.232284069,-0.068324357,0.442033708,0.282348007,0.386444032,0.497600436,0.32559365,0.234147131,-0.044253809,0.361361161,0.21553921,0.099402367
2451,-0.154616743,-0.368249267,-0.154029787,0.126006469,0.236797377,-0.145176992,0.426828265,0.331378818,0.38972795,0.532641888,0.402055025,0.279980987,-0.076544824,0.393768822,0.219595702,0.086375725
2452,-0.122480392,-0.278578013,-0.162848368,0.069771342,0.129342094,-0.180675164,0.433187723,0.187255159,0.376632303,0.376406491,0.292770892,0.308288753,-0.090911417,0.32909022,0.157339356,0.086260476
2453,-0.130725443,-0.290697426,-0.21305117,0.081171155,0.17705822,-0.322594762,0.434672654,0.380069703,0.406619012,0.424152583,0.415886432,0.225679576,-0.116473238,0.381179993,0.203761918,0.07841097
2454,-0.125450626,-0.294402122,-0.189842448,0.106262892,0.014584761,-0.135487974,0.459011257,0.187344074,0.415981054,0.369633079,0.307171315,0.295217454,-0.10405592,0.339059706,0.143768095,0.097156209
2455,-0.127926022,-0.273658931,-0.232183814,0.058318358,0.141379714,-0.266304761,0.438463032,0.231768101,0.387595177,0.42578125,0.275706738,0.312106371,-0.116729243,0.345236778,0.177604496,0.08459311
2456,-0.128512323,-0.26895833,-0.1207674,0.024105614,0.239153594,-0.172859415,0.458940446,0.337734967,0.405560195,0.414735198,0.243265167,0.305959642,-0.071306377,0.361032603,0.179213319,0.079871898
2457,-0.134262979,-0.269699216,-0.278576344,0.196238294,0.10430482,-0.20802781,0.446135044,0.227754772,0.453359246,0.299519032,0.309553146,0.310463786,-0.098337206,0.341130838,0.201500517,0.089604009
2458,-0.144234285,-0.301215798,-0.185894519,0.072622031,-0.038017269,-0.41772759,0.430320889,0.226732314,0.428386897,0.374608666,0.331415951,0.383622527,-0.169077905,0.362514541,0.176512233,0.076069203
2459,-0.138622984,-0.329856247,-0.220247716,0.039220463,0.014634479,-0.347421467,0.433348626,0.256863296,0.435802788,0.394130319,0.322499454,0.370293319,-0.163715579,0.368822967,0.166233496,0.069243508
2460,-0.15215376,-0.300929248,-0.174832836,0.095342994,-0.010745432,-0.273234993,0.418225855,0.226872563,0.490206927,0.509371281,0.287071168,0.276889086,-0.136092213,0.368106147,0.152978606,0.120175346
2461,-0.138332754,-0.326696992,-0.198191538,0.085691258,0.10116294,-0.285370678,0.440644741,0.193390056,0.372954875,0.395575523,0.248340607,0.327142447,-0.126956294,0.329674708,0.183004215,0.093515339
2462,-0.14533031,-0.224500477,-0.289408356,0.059914783,0.203672111,-0.217276543,0.410869926,0.201438874,0.316812813,0.360702097,0.295316219,0.296714008,-0.102154799,0.313642323,0.192325843,0.070554814
2463,-0.151333585,-0.424780875,-0.259373486,-0.008958999,0.014403315,-0.378308147,0.399152786,0.349627078,0.454159468,0.410746515,0.415188342,0.282072604,-0.201391963,0.385157799,0.184752639,0.060667447
2464,-0.153922573,-0.359999597,-0.152393073,0.062041029,0.12043117,-0.305641949,0.380937427,0.404817283,0.416750014,0.407941937,0.537755609,0.264447629,-0.131580832,0.402108317,0.19204384,0.087240596
2465,-0.151303917,-0.40148294,-0.119818524,0.041376971,0.044230495,-0.316363037,0.373744905,0.391978115,0.489091456,0.38132301,0.337407291,0.288404882,-0.150560159,0.37699161,0.182308364,0.06668553
2466,-0.123581901,-0.417872995,-0.158748299,0.14815098,0.2184349,-0.255170733,0.387367576,0.377125293,0.089369327,0.387682498,0.246502668,0.227389887,-0.098131341,0.285906208,0.241697087,0.120480113
2467,-0.143040597,-0.259877056,-0.201399639,0.102142915,0.137679517,-0.22419399,0.369040579,0.293967664,0.393343985,0.376016796,0.232058525,0.411420375,-0.098114808,0.345974654,0.173465378,0.06876507
2468,-0.132711515,-0.104601905,-0.170509815,0.107667491,0.084943086,-0.456446499,0.386031717,0.205204889,0.384156764,0.410847902,0.563243926,0.398925066,-0.111943193,0.391401711,0.204739275,0.113767381
2469,-0.148465931,-0.32051158,-0.211055338,0.031553738,0.124641657,-0.180609047,0.397789747,0.299618483,0.241732746,0.366293162,0.441993833,0.25594604,-0.11740775,0.333895669,0.164777117,0.080699862
