time_s,rppg_mean,rppg_std,user00,user10,user01
658.92,-0.005269837,0.012765437,0,-0.0198265,0.00401699
658.96,-0.005190907,0.007341153,0,-0.0135901,-0.00198262
659,0.01478038,0.023838079,0,0.0422805,0.00206064
659.04,0.010273153,0.019857791,0,0.033163,-0.00234354
659.08,0.010839067,0.018404055,0,0.0320888,0.000428401
659.12,0.010655063,0.015884987,0,0.0289126,0.00305259
659.16,0.011819883,0.016882224,0,0.0311547,0.00430495
659.2,0.009675079,0.016209682,0,0.0283888,0.000636436
659.24,0.011673687,0.017171239,0,0.0313902,0.00363086
659.28,0.007558217,0.012642315,0,0.0221532,0.00052145
659.32,0.00593464,0.007522749,0,0.0143953,0.00340862
659.36,0.002751463,0.00336322,0,0.00175373,0.00650066
659.4,0.00150836,0.009829445,0,-0.00747972,0.0120048
659.44,-0.00312782,0.010876961,0,-0.015226,0.00584254
659.48,-0.00375535,0.012619256,0,-0.017826,0.00655995
659.52,-0.004955493,0.010426895,0,-0.016936,0.00206952
659.56,-0.005113344,0.00917297,0,-0.0157033,0.000363269
659.6,-0.00741911,0.007311297,0,-0.0146176,-0.00763973
659.64,-0.007353353,0.007283825,0,-0.0145656,-0.00749446
659.68,-0.007651073,0.007133064,0,-0.0141179,-0.00883532
659.72,-0.0085301,0.00746843,0,-0.0138931,-0.0116972
659.76,-0.00824834,0.009779532,0,-0.0190518,-0.00569322
659.8,-0.002051287,0.005744428,0,-0.00853977,0.00238591
659.84,0.004140177,0.003841378,0,0.00483172,0.00758881
659.88,0.0095364,0.008729794,0,0.0171334,0.0114758
659.92,0.00984371,0.010270112,0,0.0204928,0.00903833
659.96,0.0104491,0.009379162,0,0.0181396,0.0132077
660,0.006855623,0.005964287,0,0.0108518,0.00971507
660.04,0.003442027,0.003323681,0,0.00369294,0.00663314
660.08,-0.000642163,0.00111226,0,-0.00192649,0
660.12,-0.002051337,0.003553019,0,-0.00615401,0
660.16,-0.003517067,0.006091738,0,-0.0105512,0
660.2,-0.00197472,0.003420315,0,-0.00592416,0
660.24,-0.003798433,0.00657908,0,-0.0113953,0
660.28,-0.0040124,0.006949681,0,-0.0120372,0
660.32,-0.0087676,0.015185929,0,-0.0263028,0
660.36,-0.0119625,0.020719658,0,-0.0358875,0
660.4,-0.013699067,0.023727479,0,-0.0410972,0
660.44,-0.0093448,0.016185668,0,-0.0280344,0
660.48,-0.0140935,0.024410658,0,-0.0422805,0
660.52,0,0,0,0,0
660.56,0,0,0,0,0
660.6,0,0,0,0,0
660.64,0,0,0,0,0
660.68,0,0,0,0,0
660.72,0,0,0,0,0
660.76,0,0,0,0,0
660.8,0,0,0,0,0
660.84,0,0,0,0,0
660.88,0,0,0,0,0
660.92,0,0,0,0,0
660.96,0,0,0,0,0
661,0,0,0,0,0
661.04,0,0,0,0,0
661.08,0,0,0,0,0
661.12,0,0,0,0,0
661.16,0,0,0,0,0
661.2,0,0,0,0,0
661.24,0,0,0,0,0
661.28,0,0,0,0,0
661.32,0,0,0,0,0
661.36,0,0,0,0,0
661.4,0,0,0,0,0
661.44,0,0,0,0,0
661.48,0,0,0,0,0
661.52,0,0,0,0,0
661.56,0,0,0,0,0
661.6,0,0,0,0,0
661.64,0,0,0,0,0
661.68,0,0,0,0,0
661.72,0,0,0,0,0
661.76,0,0,0,0,0
661.8,0,0,0,0,0
661.84,0,0,0,0,0
661.88,0,0,0,0,0
661.92,0,0,0,0,0
661.96,0,0,0,0,0
662,0,0,0,0,0
662.04,0,0,0,0,0
662.08,0,0,0,0,0
662.12,0,0,0,0,0
662.16,0,0,0,0,0
662.2,0,0,0,0,0
662.24,0,0,0,0,0
662.28,0,0,0,0,0
662.32,0,0,0,0,0
662.36,0,0,0,0,0
662.4,0,0,0,0,0
662.44,0,0,0,0,0
662.48,0,0,0,0,0
662.52,0,0,0,0,0
662.56,0,0,0,0,0
662.6,0,0,0,0,0
662.64,0,0,0,0,0
662.68,0,0,0,0,0
662.72,0,0,0,0,0
662.76,0,0,0,0,0
662.8,0,0,0,0,0
662.84,0,0,0,0,0
662.88,0,0,0,0,0
662.92,0,0,0,0,0
662.96,0,0,0,0,0
663,0,0,0,0,0
663.04,0,0,0,0,0
663.08,0,0,0,0,0
663.12,0,0,0,0,0
663.16,0,0,0,0,0
663.2,0,0,0,0,0
663.24,0,0,0,0,0
663.28,0,0,0,0,0
663.32,0,0,0,0,0
663.36,0,0,0,0,0
663.4,0,0,0,0,0
663.44,0,0,0,0,0
663.48,0,0,0,0,0
663.52,0,0,0,0,0
663.56,0,0,0,0,0
663.6,0,0,0,0,0
663.64,0,0,0,0,0
663.68,0,0,0,0,0
663.72,0,0,0,0,0
663.76,0,0,0,0,0
663.8,0,0,0,0,0
663.84,0,0,0,0,0
663.88,0,0,0,0,0
663.92,0,0,0,0,0
663.96,0,0,0,0,0
664,0,0,0,0,0
664.04,0,0,0,0,0
664.08,0,0,0,0,0
664.12,0,0,0,0,0
664.16,0,0,0,0,0
664.2,0,0,0,0,0
664.24,0,0,0,0,0
664.28,0,0,0,0,0
664.32,0,0,0,0,0
664.36,0,0,0,0,0
664.4,0,0,0,0,0
664.44,0,0,0,0,0
664.48,0,0,0,0,0
664.52,0,0,0,0,0
664.56,0,0,0,0,0
664.6,0,0,0,0,0
664.64,0,0,0,0,0
664.68,0,0,0,0,0
664.72,0,0,0,0,0
664.76,0,0,0,0,0
664.8,0,0,0,0,0
664.84,0,0,0,0,0
664.88,0,0,0,0,0
664.92,0,0,0,0,0
664.96,0,0,0,0,0
665,0,0,0,0,0
665.04,0,0,0,0,0
665.08,0,0,0,0,0
665.12,0,0,0,0,0
665.16,0,0,0,0,0
665.2,0,0,0,0,0
665.24,0,0,0,0,0
665.28,0,0,0,0,0
665.32,0,0,0,0,0
665.36,0,0,0,0,0
665.4,0,0,0,0,0
665.44,0,0,0,0,0
665.48,0,0,0,0,0
665.52,-0.038631,0.066910855,0,0,-0.115893
665.56,-0.0239599,0.041499764,0,0,-0.0718797
665.6,-0.007359733,0.012747432,0,0,-0.0220792
665.64,0.0104955,0.018178739,0,0,0.0314865
665.68,0.0153692,0.026620235,0,0,0.0461076
665.72,0.0225615,0.039077664,0,0,0.0676845
665.76,0.045439467,0.050715226,0,0.0361674,0.100151
665.8,0.0463522,0.041075706,0,0.0608209,0.0782357
665.84,0.0559742,0.048555435,0,0.081169,0.0867536
665.88,0.0567543,0.050764515,0,0.0724331,0.0978298
665.92,0.058314033,0.059761073,0,0.0555181,0.119424
665.96,0.0516458,0.061515873,0,0.0352344,0.119703
666,0.0439826,0.056814648,0,0.0238188,0.108129
666.04,0.037791733,0.04415611,0,0.0270464,0.0863288
666.08,0.0327947,0.034423342,0,0.0297409,0.0686432
666.12,0.034266767,0.034761016,0,0.0332985,0.0695018
666.16,-0.0131374,0.054774432,0,-0.0732859,0.0338737
666.2,0.004623513,0.012859117,0,0.0191551,-0.00528456
666.24,-0.045074967,0.056566592,0,-0.108551,-0.0266739
666.28,-0.064217,0.065631504,0,-0.131177,-0.061474
666.32,-0.0699216,0.072302303,0,-0.14439,-0.0653748
666.36,-0.063331067,0.07500541,0,-0.14616,-0.0438332
666.4,-0.069469233,0.100602501,0,-0.184835,-0.0235727
666.44,-0.086860167,0.110059768,0,-0.210631,-0.0499495
666.48,-0.099932367,0.12118467,0,-0.234727,-0.0650701
666.52,-0.0967391,0.107776914,0,-0.21291,-0.0773073
666.56,-0.080112933,0.087462072,0,-0.173424,-0.0669148
666.6,-0.050000433,0.049545495,0,-0.0990781,-0.0509232
666.64,-0.02079999,0.028603028,0,-0.0534183,-0.00898167
666.68,0.006256633,0.021929779,0,-0.0118649,0.0306348
666.72,0.0250983,0.033461701,0,0.0122065,0.0630884
666.76,0.045151033,0.04435743,0,0.0467833,0.0886698
666.8,0.049314233,0.043865789,0,0.063957,0.0839857
666.84,0.016205817,0.031123741,0,-0.00347105,0.0520885
666.88,0.020432233,0.020314197,0,0.0406263,0.0206704
666.92,0.012998567,0.012284914,0,0.0244169,0.0145788
666.96,0.00745357,0.007534462,0,0.00729431,0.0150664
667,0.013299143,0.026418163,0,-0.00382667,0.0437241
667.04,-0.0008343,0.017967783,0,-0.0192047,0.0167018
667.08,-0.005062233,0.027953667,0,-0.0352011,0.0200144
667.12,0.014584067,0.013756496,0,0.0273277,0.0164245
667.16,-0.007794167,0.023680728,0,-0.0343896,0.0110071
667.2,0.005107677,0.004794258,0,0.00951047,0.00581256
667.24,-0.003169067,0.011726681,0,-0.0161546,0.0066474
667.28,0.013836336,0.023301057,0,0.0407384,0.000770608
667.32,0.002840576,0.005806825,0,0.00952086,-0.000999132
667.36,-0.011124387,0.01342774,0,-0.0260402,-0.00733296
667.4,-0.020768467,0.024128588,0,-0.0472366,-0.0150688
667.44,-0.021776367,0.024607261,0,-0.0484715,-0.0168576
667.48,-0.01122748,0.01514523,0,-0.0284531,-0.00522934
667.52,0.056369997,0.096679464,0,0.00110599,0.168004
667.56,0.048258367,0.061021724,0,0.0279241,0.116851
667.6,0.041549667,0.051451056,0,0.0255491,0.0990999
667.64,0.03624692,0.070999879,0,-0.00931324,0.118054
667.68,0.023543733,0.093525995,0,-0.0559608,0.126592
667.72,0.014636767,0.081825633,0,-0.0588827,0.102793
667.76,-0.0037988,0.066032704,0,-0.0716489,0.0602525
667.8,-0.0056545,0.090992615,0,-0.0993425,0.082379
667.84,-0.027408,0.143518419,0,-0.182654,0.10043
667.88,-0.034339333,0.162680288,0,-0.211448,0.10843
667.92,-0.0375611,0.13273202,0,-0.185026,0.0723427
667.96,-0.0355047,0.072849001,0,-0.119299,0.0127849
668,-0.017615867,0.046653443,0,-0.0705124,0.0176648
668.04,-0.058413533,0.075906781,0,-0.0310276,-0.144213
668.08,-0.024696133,0.028291993,0,-0.0555648,-0.0185236
668.12,-0.0363844,0.038077105,0,-0.0759541,-0.0331991
668.16,-0.041916433,0.04098508,0,-0.0819019,-0.0438474
668.2,-0.030961767,0.028709256,0,-0.0567017,-0.0361836
668.24,-0.017990667,0.017293817,0,-0.0194808,-0.0344912
668.28,-0.001494033,0.026605131,0,0.0243326,-0.0288147
668.32,0.003499667,0.031183137,0,0.036285,-0.025786
668.36,0.0025209,0.030075791,0,0.0337778,-0.0262151
668.4,-0.008837,0.007763718,0,-0.0119494,-0.0145616
668.44,-0.005375123,0.013336111,0,-0.02056,0.00443463
668.48,-0.00196,0.018528514,0,-0.0213906,0.0155106
668.52,0.004265237,0.016528479,0,-0.00971259,0.0225083
668.56,0.002791233,0.020691931,0,-0.0163634,0.0247371
668.6,-0.032431533,0.074422043,0,-0.117566,0.0202714
668.64,-0.0080024,0.025984046,0,-0.0370464,0.0130392
668.68,-0.045862133,0.085867618,0,-0.144923,0.0073366
668.72,-0.00986055,0.011388665,0,-0.022326,-0.00725565
668.76,-0.0422307,0.054974356,0,-0.10439,-0.0223021
668.8,-0.034985667,0.032025199,0,-0.0628523,-0.0421047
668.84,-0.01692423,0.022737552,0,-0.00800319,-0.0427695
668.88,-0.017925333,0.023605728,0,-0.0091048,-0.0446712
668.92,-0.012516327,0.022898632,0,0.00139612,-0.0389451
668.96,0.016895567,0.060261905,0,0.0838019,-0.0331152
669,0.017901633,0.056663467,0,0.0813538,-0.0276489
669.04,0.016220467,0.054658432,0,0.0771532,-0.0284918
669.08,0.0241282,0.063014844,0,0.0956418,-0.0232572
669.12,0.026362933,0.059737318,0,0.0947467,-0.0156579
669.16,0.024632283,0.045419442,0,0.0770466,-0.00314975
669.2,0.01515063,0.029330656,0,0.0489582,-0.00350631
669.24,-5.32E-05,0.007532586,0,0.00745268,-0.00761221
669.28,-0.002267357,0.006618036,0,0.00291899,-0.00972106
669.32,-0.004039003,0.005014277,0,-0.00246576,-0.00965125
669.36,-0.006679983,0.00751519,0,-0.00522295,-0.014817
669.4,-0.00767791,0.007955162,0,-0.00714973,-0.015884
669.44,0.0032669,0.020777376,0,0.0254842,-0.0156835
669.48,0.007742133,0.024552628,0,0.0352326,-0.0120062
669.52,0.0116651,0.030338035,0,0.0461043,-0.011109
669.56,0.0148799,0.035611175,0,0.0555177,-0.010878
669.6,0.016334503,0.036769709,0,0.0584414,-0.00943789
669.64,0.030528002,0.052417722,0,0.091054,0.000530006
669.68,0.039224743,0.070009428,0,0.120053,-0.00237877
669.72,0.04459365,0.082019518,0,0.139249,-0.00546805
669.76,0.0417255,0.081735359,0,0.135902,-0.0107255
669.8,0.03730692,0.071203671,0,0.119412,-0.00749124
669.84,0.032101733,0.054267519,0,0.0947581,0.0015471
669.88,0.031349533,0.037370266,0,0.0727039,0.0213447
669.92,0.0257763,0.024909721,0,0.049718,0.0276109
669.96,0.022348467,0.019638976,0,0.0368542,0.0301912
670,-0.016381233,0.053633219,0,0.0271511,-0.0762948
670.04,-0.011442133,0.036432283,0,0.0178956,-0.052222
670.08,-0.00830322,0.021345255,0,0.00764274,-0.0325524
670.12,-0.00819312,0.010552604,0,-0.00447866,-0.0201007
670.16,-0.001052183,0.010962462,0,-0.0125028,0.00934625
670.2,-0.008298513,0.008398733,0,-0.016794,-0.00810154
670.24,-0.000834333,0.014476943,0,-0.0157104,0.0132074
670.28,0.0016999,0.014154316,0,-0.0115277,0.0166274
670.32,0.000180633,0.018119325,0,-0.0178477,0.0183896
670.36,0.001799133,0.022712407,0,-0.0199602,0.0253576
670.4,0.002973833,0.024273363,0,-0.0196756,0.0285971
670.44,-0.004443667,0.007696656,0,-0.013331,0
670.48,-0.003201317,0.005544843,0,-0.00960395,0
670.52,-0.00072906,0.001262769,0,-0.00218718,0
670.56,0.00036037,0.000624179,0,0.00108111,0
670.6,0.00151006,0.002615501,0,0.00453018,0
670.64,0.001745643,0.003023543,0,0.00523693,0
670.68,0.00134567,0.002330769,0,0.00403701,0
670.72,-0.000530847,0.000919453,0,-0.00159254,0
670.76,-0.00062521,0.001082895,0,-0.00187563,0
670.8,0.001595863,0.002764116,0,0.00478759,0
670.84,-0.001129827,0.001956917,0,-0.00338948,0
670.88,-0.0072261,0.012515972,0,-0.0216783,0
670.92,-0.007938033,0.013749077,0,-0.0238141,0
670.96,-0.005774867,0.010002362,0,-0.0173246,0
671,-0.002581707,0.004471647,0,-0.00774512,0
671.04,0.000710243,0.001230178,0,0.00213073,0
671.08,0.00325969,0.005645949,0,0.00977907,0
671.12,0.002063707,0.003574445,0,0.00619112,0
671.16,-0.000325523,0.000563822,0,-0.000976569,0
671.2,-0.002570967,0.004453045,0,-0.0077129,0
671.24,-0.004607667,0.007980713,0,-0.013823,0
671.28,-0.000426587,0.00073887,0,-0.00127976,0
671.32,-0.001867277,0.003234218,0,-0.00560183,0
671.36,-0.002939103,0.005090676,0,-0.00881731,0
671.4,-0.002694293,0.004666653,0,-0.00808288,0
671.44,-0.002136133,0.003699891,0,-0.0064084,0
671.48,-0.00133172,0.002306607,0,-0.00399516,0
671.52,-0.001841257,0.00318915,0,-0.00552377,0
671.56,-0.003005777,0.005206158,0,-0.00901733,0
671.6,-0.003018477,0.005228155,0,-0.00905543,0
671.64,-0.002683247,0.00464752,0,-0.00804974,0
671.68,0.000198724,0.000344199,0,0.000596171,0
671.72,0.003207257,0.005555131,0,0.00962177,0
671.76,0.005799067,0.010044278,0,0.0173972,0
671.8,0.002722097,0.00471481,0,0.00816629,0
671.84,-0.002407083,0.004169191,0,-0.00722125,0
671.88,-0.009111633,0.015781812,0,-0.0273349,0
671.92,-0.010199833,0.01766663,0,-0.0305995,0
671.96,-0.007983667,0.013828116,0,-0.023951,0
672,-0.0045842,0.007940067,0,-0.0137526,0
672.04,-0.096175333,0.166580564,0,-0.288526,0
672.08,0.000277282,0.000480266,0,0.000831845,0
672.12,-0.000540927,0.000936912,0,-0.00162278,0
672.16,0.00045797,0.000793227,0,0.00137391,0
672.2,0.001670543,0.002893466,0,0.00501163,0
672.24,0.004126633,0.007147539,0,0.0123799,0
672.28,0.005043033,0.00873479,0,0.0151291,0
672.32,0.00519,0.008989344,0,0.01557,0
672.36,0.003984633,0.006901587,0,0.0119539,0
672.4,0.004354667,0.007542504,0,0.013064,0
672.44,0.005142833,0.008907649,0,0.0154285,0
672.48,0.0062759,0.010870178,0,0.0188277,0
672.52,0.0066317,0.011486441,0,0.0198951,0
672.56,0.006198067,0.010735366,0,0.0185942,0
672.6,0.005025233,0.008703959,0,0.0150757,0
672.64,0.004314233,0.007472471,0,0.0129427,0
672.68,0.00073632,0.001275344,0,0.00220896,0
672.72,-0.00046455,0.000804624,0,-0.00139365,0
672.76,-0.00077392,0.001340469,0,-0.00232176,0
672.8,-0.000238981,0.000413927,0,-0.000716942,0
672.84,-0.00114038,0.001975196,0,-0.00342114,0
672.88,0.000333377,0.000577425,0,0.00100013,0
672.92,0.00203487,0.003524498,0,0.00610461,0
672.96,0.003233697,0.005600927,0,0.00970109,0
673,0.0040229,0.006967867,0,0.0120687,0
673.04,-0.012603167,0.021829325,0,-0.0378095,0
673.08,-0.007600767,0.013164914,0,-0.0228023,0
673.12,0.002394883,0.00414806,0,0.00718465,0
673.16,0.001880723,0.003257508,0,0.00564217,0
673.2,0.001424573,0.002467433,0,0.00427372,0
673.24,-0.002650903,0.004591499,0,-0.00795271,0
673.28,-0.005763233,0.009982213,0,-0.0172897,0
673.32,-0.008035533,0.013917952,0,-0.0241066,0
673.36,-0.006933267,0.01200877,0,-0.0207998,0
673.4,-0.004817567,0.00834427,0,-0.0144527,0
673.44,-0.00251094,0.004349076,0,-0.00753282,0
673.48,-0.000654663,0.00113391,0,-0.00196399,0
673.52,0.000460253,0.000797182,0,0.00138076,0
673.56,0.00114117,0.001976564,0,0.00342351,0
673.6,0.001360837,0.002357038,0,0.00408251,0
673.64,0.001068303,0.001850356,0,0.00320491,0
673.68,0.002453393,0.004249402,0,0.00736018,0
673.72,0.00163223,0.002827105,0,0.00489669,0
673.76,0.001035513,0.001793562,0,0.00310654,0
673.8,-0.000316417,0.00054805,0,-0.000949251,0
673.84,-0.000464133,0.000803903,0,-0.0013924,0
673.88,-0.000278765,0.000482835,0,-0.000836294,0
673.92,1.94E-05,3.36E-05,0,5.82E-05,0
673.96,-8.79E-05,0.000152211,0,-0.000263638,0
674,0.000358753,0.000621379,0,0.00107626,0
674.04,0.001458997,0.002527056,0,0.00437699,0
674.08,0.001469877,0.002545901,0,0.00440963,0
674.12,-0.000527043,0.000912866,0,-0.00158113,0
674.16,-0.003440267,0.005958717,0,-0.0103208,0
674.2,-0.00297834,0.005158636,0,-0.00893502,0
674.24,-3.22E-05,5.59E-05,0,-9.67E-05,0
674.28,0.003484967,0.006036139,0,0.0104549,0
674.32,0.005409933,0.009370279,0,0.0162298,0
674.36,0.005125967,0.008878435,0,0.0153779,0
674.4,0.004338,0.007513636,0,0.013014,0
674.44,0.003540967,0.006133134,0,0.0106229,0
674.48,0.00297145,0.005146702,0,0.00891435,0
674.52,-0.002251273,0.00389932,0,-0.00675382,0
674.56,-0.002250103,0.003897293,0,-0.00675031,0
674.6,0.00074704,0.001293911,0,0.00224112,0
674.64,-0.002452307,0.00424752,0,-0.00735692,0
674.68,-0.0075518,0.013080101,0,-0.0226554,0
674.72,-0.008662667,0.015004179,0,-0.025988,0
674.76,-0.0069034,0.01195704,0,-0.0207102,0
674.8,-0.004129733,0.007152908,0,-0.0123892,0
674.84,-0.00231368,0.004007411,0,-0.00694104,0
674.88,-0.000151766,0.000262866,0,-0.000455297,0
674.92,0.001655133,0.002866775,0,0.0049654,0
674.96,0.002386977,0.004134365,0,0.00716093,0
675,0.001765853,0.003058548,0,0.00529756,0
675.04,0.000788977,0.001366548,0,0.00236693,0
675.08,-0.000497943,0.000862463,0,-0.00149383,0
675.12,0.000397857,0.000689108,0,0.00119357,0
675.16,-0.00111806,0.001936537,0,-0.00335418,0
675.2,-0.002109367,0.00365353,0,-0.0063281,0
675.24,-0.002625643,0.004547748,0,-0.00787693,0
675.28,-0.001732153,0.003000178,0,-0.00519646,0
675.32,-0.001910057,0.003308315,0,-0.00573017,0
675.36,-0.002012113,0.003485083,0,-0.00603634,0
675.4,-0.002580463,0.004469494,0,-0.00774139,0
675.44,-0.000741017,0.001283479,0,-0.00222305,0
675.48,0.00060224,0.00104311,0,0.00180672,0
675.52,0.00194836,0.003374659,0,0.00584508,0
675.56,0.0711217,0.108318829,0,0.195785,0.0175801
675.6,0.003791287,0.006282175,0,0.0110428,0.000331062
675.64,0.008241033,0.007148526,0,0.0119548,0.0127683
675.68,0.002700123,0.008566252,0,0.0122911,-0.00419073
675.72,-0.010354553,0.021063436,0,0.00352744,-0.0345911
675.76,-0.003951778,0.006595012,0,-0.000290135,-0.0115652
675.8,-0.00073088,0.004032634,0,0.00288633,-0.00507897
675.84,0.004544847,0.005363355,0,0.0104606,0.00317394
675.88,0.008338827,0.007836014,0,0.0155498,0.00946668
675.92,-0.012930667,0.033502162,0,-0.0509712,0.0121792
675.96,0.008103567,0.007117512,0,0.013342,0.0109687
676,0.006413497,0.005608095,0,0.0103955,0.00884499
676.04,0.0057997,0.005209893,0,0.0100836,0.0073155
676.08,0.001351643,0.00772298,0,0.00966122,-0.00560629
676.12,-0.00646314,0.010226702,0,-0.00113572,-0.0182537
676.16,-0.011383697,0.014050931,0,-0.00706369,-0.0270874
676.2,-0.0170878,0.015193374,0,-0.0221902,-0.0290732
676.24,-0.0166415,0.014421148,0,-0.0244476,-0.0254769
676.28,-0.014122633,0.01255349,0,-0.024013,-0.0183549
676.32,-0.0079296,0.006876133,0,-0.0122441,-0.0115447
676.36,-0.042043907,0.069246746,0,-0.121967,-0.00416472
676.4,-0.000603459,0.001513184,0,0.000514883,-0.00232526
676.44,-0.052075062,0.089446699,0,-0.155358,-0.000867187
676.48,-0.042528609,0.074011144,0,-0.127989,0.000403174
676.52,-0.031987933,0.057566351,0,-0.0984444,0.0024806
676.56,-0.006166967,0.02006624,0,-0.0285929,0.010092
676.6,0.029843667,0.036954216,0,0.0711782,0.0183528
676.64,0.009797437,0.013284673,0,0.00447411,0.0249182
676.68,-0.008439133,0.007421217,0,-0.0139472,-0.0113702
676.72,0.005550393,0.01571956,0,-0.00664102,0.0232922
676.76,0.003769803,0.010132654,0,-0.00393759,0.015247
676.8,-0.003958393,0.012007075,0,-0.0174449,0.00556972
676.84,-0.006076623,0.011813545,0,-0.0196916,0.00146173
676.88,-0.003144114,0.005902855,0,-0.0099535,0.000521157
676.92,0.000863347,0.002961196,0,-0.00157023,0.00416027
676.96,0.003437247,0.003413855,0,0.00682722,0.00348452
677,0.004501193,0.005232115,0,0.0102417,0.00326188
677.04,0.001461447,0.005941538,0,0.00799734,-0.003613
677.08,0.00230597,0.006889911,0,0.0100531,-0.00313519
677.12,0.002945087,0.012793974,0,0.0169548,-0.00811954
677.16,0.006437207,0.018776559,0,0.0275857,-0.00827408
677.2,0.00789242,0.021300205,0,0.0320124,-0.00833514
677.24,0.009754597,0.020306587,0,0.0330979,-0.00383411
677.28,0.009885357,0.01852551,0,0.0312568,-0.00160073
677.32,0.006902767,0.014608207,0,0.0236832,-0.0029749
677.36,0.00484458,0.010154857,0,0.0165145,-0.00198076
677.4,0.001324797,0.002867565,0,0.00461524,-0.000640848
677.44,-0.002696957,0.006177732,0,-0.00976463,0.00167376
677.48,-0.0119308,0.011714971,0,-0.0234173,-0.0123751
677.52,-0.0176157,0.015528469,0,-0.0235255,-0.0293216
677.56,-0.016106333,0.014029698,0,-0.0226522,-0.0256668
677.6,-0.0126785,0.011054,0,-0.01774,-0.0202955
677.64,-0.0122331,0.010629662,0,-0.0192175,-0.0174818
677.68,-0.001240167,0.016332402,0,-0.0181573,0.0144368
677.72,-0.003272433,0.022066989,0,-0.0267929,0.0169756
677.76,-0.003335567,0.023029736,0,-0.0278512,0.0178445
677.8,0.0100436,0.039726009,0,-0.0236967,0.0538275
677.84,0.002236307,0.0066598,0,-0.00301752,0.00972644
677.88,-0.027472067,0.065190378,0,0.0194858,-0.101902
677.92,-0.041250167,0.101930818,0,0.0335905,-0.157341
677.96,-0.057477967,0.132004026,0,0.0360421,-0.208476
678,-0.060085233,0.135641193,0,0.0351353,-0.215391
678.04,-0.066566233,0.131815858,0,0.0186923,-0.218391
678.08,-0.06839285,0.122551387,0,0.00469845,-0.209877
678.12,-0.075069767,0.114852777,0,-0.0179233,-0.207286
678.16,-0.0718737,0.108426657,0,-0.0190301,-0.196591
678.2,-0.071012467,0.104318654,0,-0.0222554,-0.190782
678.24,-0.062401623,0.101096796,0,-0.00816187,-0.179043
678.28,-0.048979177,0.092017863,0,0.00818947,-0.155127
678.32,0.00707684,0.009670328,0,0.0180955,0.00313502
678.36,-0.0395852,0.081659684,0,0.0147374,-0.133493
678.4,-0.017157207,0.036519487,0,0.00762428,-0.0590959
678.44,-0.00127684,0.001519747,0,-0.00087272,-0.0029578
678.48,0.018915257,0.040550868,0,-0.00872203,0.0654678
678.52,-0.00284913,0.006440405,0,-0.0102227,0.00167531
678.56,0.001656473,0.008110762,0,-0.00549818,0.0104676
678.6,0.001296167,0.013847223,0,-0.0118574,0.0157459
678.64,0.00231383,0.012548679,0,-0.00891691,0.0158584
678.68,0.001556523,0.011200229,0,-0.00878403,0.0134536
678.72,0.004105373,0.004801199,0,0.00938466,0.00293146
678.76,0.005728333,0.007399281,0,0.0140824,0.0031026
678.8,0.009042597,0.011342044,0,0.0217685,0.00535929
678.84,0.0138814,0.015999795,0,0.0313802,0.010264
678.88,0.014109387,0.018022215,0,0.0344115,0.00791666
678.92,0.011576537,0.015412945,0,0.0290715,0.00565811
678.96,0.008228243,0.015248131,0,0.025823,-0.00113827
679,0.001909863,0.008012477,0,0.0107047,-0.00497511
679.04,-0.001444857,0.003521136,0,0.00112402,-0.00545859
679.08,-0.003911163,0.003678925,0,-0.00730257,-0.00443092
679.12,-0.175628647,0.297898167,0,-0.519586,-0.00729994
679.16,-0.14076846,0.236022793,0,-0.413254,-0.00905138
679.2,-0.0958911,0.15646756,0,-0.276448,-0.0112253
679.24,-0.049414533,0.075250319,0,-0.136019,-0.0122246
679.28,-0.037645727,0.05783109,0,-0.104234,-0.00870318
679.32,-0.040070423,0.067404581,0,-0.117891,-0.00232027
679.36,-0.023100383,0.04132139,0,-0.0708063,0.00150515
679.4,0.018214147,0.025636051,0,0.0475299,0.00711254
679.44,0.067426547,0.112423493,0,0.197209,0.00507064
679.48,0.094069193,0.161595095,0,0.280661,0.00154658
679.52,0.126887278,0.220374917,0,0.381354,-0.000692165
679.56,0.21621351,0.373028835,0,0.646949,0.00169153
679.6,0.295806293,0.517132509,0,0.892931,-0.00551212
679.64,0.301429437,0.530605728,0,0.914094,-0.00980569
679.68,0.232459933,0.424396012,0,0.722299,-0.0249192
679.72,0.1289439,0.25441953,0,0.422019,-0.0351873
679.76,0.062411633,0.14519114,0,0.228373,-0.0411381
679.8,0.009409233,0.046922026,0,0.0603229,-0.0320952
679.84,-0.018265567,0.016906863,0,-0.0333665,-0.0214302
679.88,-0.025238567,0.095228469,0,-0.130544,0.0548283
679.92,-0.066008523,0.108992443,0,-0.191811,-0.00621457
679.96,-0.022742173,0.040259102,0,-0.0692258,0.000999281
680,0.041252667,0.062921053,0,0.113674,0.010084
680.04,0.0442405,0.117678874,0,0.177628,-0.0449065
680.08,0.058847733,0.090135352,0,0.162616,0.0139272
680.12,-0.001901767,0.024914247,0,0.0220071,-0.0277124
680.16,-0.048286123,0.085840175,0,-0.147395,0.00253663
680.2,-0.13739,0.120572336,0,-0.225596,-0.186574
680.24,-0.082962067,0.12840507,0,-0.230866,-0.0180202
680.28,-0.131697333,0.114500184,0,-0.187439,-0.207653
680.32,-0.098299,0.085166796,0,-0.144926,-0.149971
680.36,-0.0522009,0.058524015,0,-0.115468,-0.0411347
680.4,-0.033552002,0.058088654,0,-0.100627,-2.90E-05
